RowNumber,CustomerId,source,Rating,Destination,Gender,Age,Frequency,noofpassanger,Class,MealTaken,TotalTransation,Exited
9158,15778915,england,737,France,Female,32,7,2,0,1,189402.71,0
9159,15568849,india,540,Spain,Female,31,10,1,1,1,158027.57,0
9160,15747762,australia,609,France,Male,32,7,1,0,0,3815.48,0
9161,15753679,england,778,France,Male,24,4,2,1,1,162809.2,0
9162,15750049,india,621,France,Male,40,10,1,0,0,89519.47,0
9163,15606097,australia,665,Germany,Male,63,7,1,1,1,25165.36,1
9164,15802368,england,608,France,Female,47,6,1,1,1,126012.57,0
9165,15767488,india,680,Spain,Male,36,7,2,1,0,20109.21,0
9166,15669946,australia,663,Germany,Female,46,2,1,1,1,58257.23,0
9167,15612103,england,627,Germany,Female,35,2,1,1,1,172269.21,1
9168,15645353,india,607,France,Male,26,1,1,1,0,29818.2,0
9169,15650018,india,681,France,Female,43,8,1,0,0,114659.81,0
9170,15659002,australia,766,France,Female,45,6,2,0,0,147184.74,0
9171,15616028,england,694,France,Male,30,2,3,0,1,15039.41,0
9172,15660475,india,411,France,Female,54,9,1,0,1,76621.49,0
9173,15652615,australia,742,France,Male,39,8,1,1,1,92985.78,0
9174,15653572,england,673,Spain,Male,43,8,1,0,1,6009.27,1
9175,15628059,india,529,France,Male,61,1,2,1,1,191370.97,0
9176,15703413,australia,519,France,Female,38,7,1,1,0,188225.67,0
9177,15610433,england,573,France,Male,35,9,2,1,0,11743.89,0
9178,15770548,india,453,Germany,Female,28,3,1,1,0,136846.75,0
9179,15645637,australia,798,Germany,Female,39,6,1,1,1,164248.33,0
9180,15590888,england,693,Spain,Female,34,10,2,0,0,154631.35,0
9181,15568326,india,637,France,Female,44,2,2,1,0,149665.65,0
9182,15655368,australia,672,France,Male,47,1,1,0,0,91574.92,0
9183,15665579,england,597,France,Female,28,0,1,1,0,127233.39,0
9184,15676091,india,543,France,Male,42,7,1,1,1,56650.47,0
9185,15716984,australia,695,Spain,Female,56,4,2,1,0,84644.76,0
9186,15715078,england,584,France,Male,35,6,2,1,1,148238.16,0
9187,15569452,india,652,Germany,Female,58,3,2,0,1,193502.9,0
9188,15628863,australia,601,France,Male,38,4,1,1,1,38020.05,0
9189,15778192,england,628,Spain,Male,28,4,2,1,1,176750.81,0
9190,15793723,india,607,Germany,Male,32,9,2,1,0,176580.63,0
9191,15798943,australia,646,France,Female,46,8,2,1,0,133059.15,0
9192,15764708,england,572,France,Male,30,6,1,1,0,100843.82,0
9193,15791040,india,801,Spain,Male,58,1,2,1,1,30484.19,0
9194,15631512,india,597,France,Female,26,8,1,1,0,42330.58,0
9195,15640106,australia,613,France,Male,40,7,1,0,0,193309.58,0
9196,15710315,england,529,Germany,Male,29,4,1,0,0,112813.79,1
9197,15771535,india,794,Spain,Female,37,9,2,1,0,68008.85,0
9198,15611947,australia,557,France,Male,34,3,1,1,0,132673.22,0
9199,15670266,england,499,France,Female,28,4,1,1,1,22001.91,0
9200,15609083,india,544,France,Female,26,6,1,1,0,100200.4,1
9201,15567923,australia,739,France,Female,30,6,1,0,0,122604.44,0
9202,15788183,england,458,Germany,Female,43,1,2,1,0,100564.37,0
9203,15735782,india,528,France,Male,31,9,1,1,0,5419.31,0
9204,15774401,australia,773,Spain,Male,51,4,2,0,0,123587.83,1
9205,15737971,england,646,France,Female,30,5,2,1,0,13935.32,0
9206,15758750,india,564,France,Male,31,0,1,1,1,87060.77,0
9207,15611767,australia,624,Germany,Female,52,0,1,0,0,4859.59,1
9208,15643770,england,682,France,Female,52,5,1,1,0,21085.17,1
9209,15744717,india,726,France,Female,44,2,2,1,1,26733.86,0
9210,15570681,india,560,France,Male,24,1,1,1,0,89734.7,0
9211,15792650,australia,382,Spain,Male,36,0,1,1,1,179540.73,1
9212,15605531,england,457,Spain,Female,38,6,2,1,0,173219.09,0
9213,15605339,india,673,France,Female,37,10,2,1,1,37411.35,0
9214,15672216,australia,584,France,Female,40,4,1,0,0,80852.11,0
9215,15812893,england,629,France,Female,39,10,2,1,1,43174.49,1
9216,15624180,india,584,Germany,Female,37,10,4,1,1,70927.11,1
9217,15701364,australia,724,France,Male,30,10,2,1,1,54265.55,0
9218,15762588,england,644,France,Male,31,5,2,1,1,41872.17,0
9219,15806318,india,676,Germany,Female,48,2,1,1,0,15068.53,1
9220,15712596,australia,499,France,Male,31,4,1,1,0,25950.49,0
9221,15600399,england,598,France,Male,60,4,1,1,0,197727.14,1
9222,15576216,india,655,Germany,Female,37,4,1,1,0,79555.08,1
9223,15620750,australia,559,France,Male,28,3,1,1,1,15607.27,0
9224,15623489,england,543,France,Female,67,0,1,1,1,134612.48,0
9225,15667944,india,679,France,Male,39,0,1,0,1,159830.58,0
9226,15584928,india,594,Germany,Female,32,4,2,1,1,162961.79,0
9227,15779913,australia,586,France,Male,27,5,2,1,1,192427.16,0
9228,15644977,england,776,France,Female,31,5,2,1,0,92647.94,0
9229,15749679,india,699,France,Male,39,2,1,1,1,180022.39,0
9230,15629010,australia,847,Germany,Female,35,5,1,1,1,183584.14,0
9231,15768465,england,582,Germany,Male,35,8,2,1,1,28750.67,0
9232,15767781,india,648,France,Male,38,10,1,1,0,74846.67,0
9233,15635364,australia,618,France,Female,49,9,3,1,1,89729.3,1
9234,15722004,england,543,France,Female,31,4,1,0,0,61843.73,0
9235,15766044,india,642,Germany,Male,49,4,1,1,0,24770.22,1
9236,15586680,australia,462,France,Male,27,4,1,1,0,80587.27,0
9237,15635388,england,640,Spain,Male,47,6,1,1,0,116286.25,0
9238,15655175,india,740,Germany,Male,40,4,2,1,0,129333.69,1
9239,15639133,australia,773,France,Female,50,4,2,1,0,129372.94,0
9240,15799653,england,583,Germany,Female,32,7,2,1,1,18149.03,0
9241,15723872,india,589,Spain,Female,46,10,2,0,1,168369.37,0
9242,15775627,australia,509,France,Male,35,8,2,0,1,67431.28,0
9243,15630704,england,612,Germany,Male,32,9,2,1,0,177092.16,0
9244,15815534,india,505,Spain,Male,37,0,1,1,1,93736.69,0
9245,15697249,australia,546,Germany,Female,25,3,1,1,0,131647.31,0
9246,15681316,england,681,France,Female,41,0,2,1,0,175722.31,0
9247,15682523,india,762,France,Male,20,1,1,1,1,85606.83,0
9248,15650244,australia,786,Spain,Male,29,7,2,1,0,64945.57,0
9249,15648638,england,629,Spain,Male,34,6,2,1,0,190347.72,0
9250,15795747,india,787,Spain,Female,39,7,1,0,1,100791.36,0
9251,15607330,india,713,Spain,Male,42,0,1,0,1,167873.49,0
9252,15624013,australia,541,France,Female,39,6,1,1,0,25289.23,0
9253,15800805,england,451,France,Female,31,7,1,0,1,20388.77,0
9254,15667321,india,644,Spain,Male,49,10,2,1,1,145089.64,0
9255,15601116,australia,686,France,Male,32,6,2,1,1,179093.26,0
9256,15622033,england,847,Germany,Female,41,3,4,1,0,16025.17,1
9257,15758451,india,765,Germany,Male,37,7,1,1,0,9087.81,0
9258,15688689,australia,678,Germany,Female,37,8,2,1,1,21472.42,0
9259,15652674,england,539,France,Male,20,0,1,1,1,146752.67,0
9260,15806327,india,800,France,Female,40,3,2,1,0,132562.23,0
9261,15649618,australia,799,Germany,Female,39,7,2,0,1,139537.43,0
9262,15677117,england,629,France,Female,61,6,2,1,1,133672.61,0
9263,15751445,india,734,Germany,Female,52,6,2,0,1,38984.37,0
9264,15749669,australia,542,France,Female,31,3,2,1,1,115217.59,0
9265,15656351,england,414,Spain,Male,60,3,2,1,1,93844.82,0
9266,15667438,india,675,France,Female,38,1,1,0,0,22068.83,1
9267,15682273,india,683,France,Female,38,5,1,1,0,123846.07,0
9268,15580912,australia,748,France,Male,32,5,2,1,1,172638.13,0
9269,15785183,england,596,Spain,Male,29,2,2,1,1,1591.19,0
9270,15705383,india,642,France,Male,35,4,1,1,1,91775.51,0
9271,15712903,australia,499,France,Female,21,3,1,1,1,153920.22,0
9272,15774285,england,649,Spain,Female,47,8,1,1,1,71420.16,0
9273,15583138,india,739,France,Male,42,2,2,1,0,172149.76,0
9274,15740160,australia,616,France,Male,31,1,2,1,1,54706.75,0
9275,15793425,england,560,Spain,Female,33,9,1,0,1,183358.21,0
9276,15749265,india,427,Germany,Male,42,1,1,1,1,57098,0
9277,15623989,australia,435,France,Male,54,3,1,1,0,156910.46,1
9278,15604832,england,633,France,Male,29,7,1,1,1,130224.73,0
9279,15584580,india,443,France,Male,35,6,1,0,0,13946.66,0
9280,15573854,australia,727,France,Male,62,5,2,0,1,38652.96,0
9281,15614847,england,674,France,Female,45,6,1,0,1,140041.78,0
9282,15679966,india,661,France,Female,31,3,1,1,1,166187.1,0
9283,15799435,india,619,Spain,Male,34,1,1,1,0,139919.38,0
9284,15752186,australia,562,France,Female,27,3,2,1,0,28137.03,0
9285,15705544,england,633,France,Male,61,3,1,0,1,50368.63,0
9286,15713632,india,551,Spain,Female,48,5,1,0,0,94978.1,0
9287,15586523,australia,720,Germany,Female,29,7,1,1,1,69903.93,1
9288,15609176,england,688,France,Female,32,5,2,0,1,177607.77,0
9289,15769308,india,635,Germany,Female,36,9,2,1,0,196731.08,0
9290,15676810,australia,561,France,Female,31,1,2,1,1,65234.6,0
9291,15634591,england,850,France,Male,33,8,1,1,1,186281,0
9292,15679804,india,636,France,Male,36,5,2,1,1,111573.3,0
9293,15677764,australia,461,Germany,Female,74,1,2,1,1,196767.83,0
9294,15571917,england,771,Germany,Female,38,5,2,1,0,72985.61,0
9295,15574608,india,713,France,Male,36,8,1,1,1,143265.65,0
9296,15740868,australia,658,Germany,Female,45,9,1,1,1,159268.67,0
9297,15702442,england,586,Germany,Female,56,9,2,1,1,54448.41,0
9298,15699797,india,737,France,Male,30,8,1,0,0,31928.5,0
9299,15648047,australia,742,Germany,Male,27,5,2,0,0,21793.59,0
9300,15766826,england,824,France,Male,26,7,1,1,0,21903.62,1
9301,15591628,india,701,Germany,Male,41,9,1,1,0,49405.93,0
9302,15583857,australia,623,Spain,Female,43,4,2,0,0,154908.52,0
9303,15752534,england,744,France,Male,36,10,2,1,1,182867.84,0
9304,15741403,india,698,Spain,Female,38,1,1,0,0,16957.45,0
9305,15783589,australia,616,France,Male,40,9,2,0,0,93717.55,0
9306,15598046,england,662,France,Female,39,5,2,1,0,61636.22,0
9307,15643330,india,594,France,Male,37,2,2,0,1,95864.5,0
9308,15680405,india,685,France,Male,40,2,2,1,1,167400.29,0
9309,15728683,australia,742,France,Male,27,0,2,0,1,131534.96,0
9310,15621644,england,678,Germany,Male,83,6,1,0,1,92934.41,0
9311,15733032,india,651,Spain,Male,47,2,2,1,1,119808.64,0
9312,15608381,australia,585,Germany,Male,50,2,1,1,0,9439.31,1
9313,15658946,england,579,Germany,Male,40,10,2,1,0,18732.91,0
9314,15757912,india,722,Germany,Female,37,0,1,0,0,160162.42,0
9315,15645371,australia,613,Germany,Female,51,7,1,1,1,53630.9,1
9316,15653110,england,694,France,Male,42,8,1,1,0,36405.21,0
9317,15766355,india,550,Germany,Male,49,0,3,1,0,61446.92,1
9318,15585249,australia,741,France,Male,42,6,1,1,0,194686.78,1
9319,15611786,england,668,Spain,Female,69,9,1,0,1,134483.07,0
9320,15575486,india,529,France,Female,27,1,2,1,1,37769.98,0
9321,15780215,australia,636,France,Male,31,6,2,1,1,2382.61,0
9322,15686099,england,563,Spain,Male,61,1,1,1,0,106826.92,1
9323,15739042,india,767,France,Female,35,9,2,1,0,39511.61,0
9324,15815316,india,644,France,Male,50,9,4,1,0,196371.13,1
9325,15778489,australia,780,Germany,Male,71,9,2,1,1,122506.78,0
9326,15786389,england,635,Spain,Female,41,10,2,1,1,61994.2,0
9327,15601787,india,641,Germany,Male,35,2,1,0,1,192464.21,1
9328,15624715,australia,593,Spain,Female,40,2,1,1,1,5194.95,0
9329,15763093,england,540,Germany,Female,35,7,2,1,0,198256.15,0
9330,15572073,india,663,Spain,Male,35,5,2,1,1,62634.94,0
9331,15780256,australia,630,France,Male,34,9,2,1,1,114006.35,0
9332,15659305,england,605,Germany,Male,19,8,1,1,1,107994.99,0
9333,15638882,india,710,Germany,Female,62,9,1,1,0,48571.14,1
9334,15714680,australia,755,France,Female,78,5,1,1,1,76016.49,0
9335,15777217,england,641,Spain,Male,25,10,2,1,1,180808.39,0
9336,15739123,india,737,Germany,Male,50,4,2,1,0,4225.11,0
9337,15594450,australia,695,France,Male,49,9,1,1,0,135841.35,0
9338,15797751,england,466,Germany,Female,47,5,1,1,1,183536.24,1
9339,15691543,india,558,Germany,Male,58,2,1,1,1,88791.83,0
9340,15722845,india,665,Spain,Male,29,1,2,1,1,63732.9,0
9341,15605804,australia,737,France,Male,45,10,2,1,0,1364.54,0
9342,15702061,england,654,France,Male,29,7,2,1,1,149184.15,0
9343,15694321,india,619,France,Female,28,3,2,1,0,53394.12,0
9344,15798749,australia,845,Germany,Female,43,3,2,1,0,97910.06,0
9345,15720050,england,727,France,Female,28,2,1,1,0,101433.76,0
9346,15758048,india,582,France,Male,50,2,1,1,1,116944.3,0
9347,15805681,australia,716,France,Male,41,9,1,1,1,113267.48,0
9348,15802809,england,660,Spain,Female,36,0,1,1,1,181449.51,0
9349,15807239,india,664,France,Female,34,7,1,0,0,179913.98,0
9350,15749093,australia,801,France,Male,43,4,2,0,0,98586.14,0
9351,15689344,england,615,Spain,Male,42,4,3,0,1,120321.09,0
9352,15606076,india,718,Germany,Male,63,7,1,1,1,100538.8,0
9353,15610090,australia,667,France,Male,40,8,2,1,0,98931.5,0
9354,15693926,england,670,Spain,Male,37,0,1,1,1,194493.57,0
9355,15791501,india,590,France,Male,43,8,2,1,1,143628.31,0
9356,15621870,australia,739,Spain,Female,40,8,1,1,0,167030.51,0
9357,15734711,england,373,France,Male,42,7,1,1,0,77786.37,1
9358,15814405,india,418,France,Female,46,9,1,1,1,81014.5,1
9359,15729359,australia,837,France,Female,29,9,2,1,1,41866.26,0
9360,15606944,england,645,Germany,Male,43,9,1,1,0,11302.7,1
9361,15671934,india,552,Germany,Male,39,2,1,0,1,149384.43,0
9362,15641773,australia,580,Germany,Male,45,2,2,1,1,169303.65,0
9363,15701972,england,684,France,Male,35,3,1,1,1,37264.11,0
9364,15749114,india,634,Spain,Male,35,3,2,1,1,19515.48,0
9365,15780362,india,607,France,Female,49,9,2,1,0,103068.22,0
9366,15753229,australia,802,France,Male,29,9,1,1,1,134459.12,0
9367,15656009,england,736,France,Female,36,6,1,1,0,70496.66,0
9368,15785024,india,629,France,Female,40,9,1,1,0,175877.7,1
9369,15670492,australia,737,France,Male,28,8,2,1,0,106390.01,0
9370,15795458,england,718,Spain,Female,39,2,1,1,1,52138.49,0
9371,15732438,india,561,France,Male,43,4,4,0,0,18522.91,1
9372,15781987,australia,641,France,Male,31,9,1,1,1,32231.6,0
9373,15775826,england,677,France,Male,30,1,1,0,1,174225.88,0
9374,15807457,india,641,Spain,Female,36,1,2,1,0,102021.39,0
9375,15632538,australia,658,Spain,Female,32,5,1,1,1,31484.76,0
9376,15641389,england,659,Germany,Male,48,4,2,1,0,82469.06,1
9377,15657306,india,567,France,Female,47,2,1,0,0,110900.43,1
9378,15709447,australia,584,France,Female,26,0,1,1,0,105105.35,0
9379,15762682,england,709,Spain,Female,35,1,2,1,0,12674.68,0
9380,15626042,india,690,Spain,Female,26,2,2,1,1,93255.85,0
9381,15597109,india,627,France,Male,70,1,1,0,1,145299.5,0
9382,15756148,australia,765,Spain,Male,45,2,1,1,1,47139.44,0
9383,15665634,england,645,France,Female,38,7,1,1,1,167723.25,0
9384,15739997,india,716,France,Female,23,2,2,0,1,185900.88,0
9385,15686242,australia,771,France,Female,57,4,1,0,0,85876.67,1
9386,15759244,england,687,Germany,Male,44,8,2,1,1,1787.85,0
9387,15672027,india,717,Germany,Female,33,10,2,1,0,23231.93,0
9388,15594576,australia,524,France,Male,32,1,1,0,0,187740.04,0
9389,15707138,england,679,Spain,Male,39,5,2,1,1,100060.54,0
9390,15756954,india,538,France,Female,32,2,1,1,1,80130.54,0
9391,15619130,australia,752,Germany,Female,37,5,2,1,1,132467.54,0
9392,15639665,england,846,Spain,Male,61,0,2,1,1,96202.44,0
9393,15571065,india,532,Spain,Female,39,0,2,1,0,94977.3,0
9394,15686060,australia,670,Germany,Male,43,9,1,1,0,178827.3,1
9395,15615753,england,597,Germany,Female,35,8,1,1,1,192852.67,0
9396,15800961,india,627,Germany,Male,52,1,2,0,1,177238.35,0
9397,15763065,india,700,Spain,Female,40,2,2,1,0,199753.97,0
9398,15672467,australia,766,France,Female,52,7,2,0,1,66193.61,0
9399,15752915,england,488,France,Female,34,2,2,1,1,181270.84,0
9400,15744695,india,694,France,Male,39,5,1,1,1,25407.59,0
9401,15584897,australia,639,France,Female,31,3,1,0,0,20973.8,0
9402,15601857,england,705,Germany,Female,46,4,1,0,0,76544.9,1
9403,15674156,india,810,Germany,Male,69,3,1,1,1,110509.9,0
9404,15695465,australia,638,France,Female,36,6,1,1,0,164247.51,0
9405,15792232,england,595,Spain,Female,43,5,2,0,0,105149.8,0
9406,15807900,india,575,France,Male,36,7,1,1,1,55868.97,1
9407,15743760,australia,850,France,Male,31,6,2,1,1,178747.43,0
9408,15652835,england,419,Spain,Female,27,2,1,0,1,134720.51,0
9409,15767818,india,640,France,Male,55,10,1,1,0,978.66,0
9410,15591150,australia,570,Spain,Male,34,10,2,0,1,183387.12,0
9411,15734659,england,640,Germany,Female,46,5,2,1,0,155876.06,0
9412,15796115,india,689,Germany,Female,40,4,4,1,0,119259.34,1
9413,15724648,australia,725,France,Male,26,6,1,0,0,133720.57,0
9414,15737732,england,751,France,Female,44,10,2,1,0,170634.49,0
9415,15632280,india,544,Spain,Female,53,9,1,1,0,125692.07,1
9416,15750407,australia,768,Germany,Female,43,2,2,0,0,19150.14,0
9417,15795370,england,648,Germany,Male,37,6,1,1,0,86894.67,0
9418,15656829,india,577,Spain,Female,33,6,2,1,0,57975.8,0
9419,15643794,australia,639,Spain,Female,27,2,1,1,1,82938.99,0
9420,15798605,england,686,Germany,Male,26,1,1,1,1,79189.4,0
9421,15637324,india,657,France,Female,28,7,2,0,1,5177.62,0
9422,15589589,india,613,France,Male,34,5,1,1,0,44510.26,0
9423,15778936,australia,701,France,Male,33,9,1,1,0,190611.92,0
9424,15757385,england,578,Spain,Female,28,8,1,1,0,177834.79,0
9425,15666200,india,689,France,Female,40,1,2,1,1,119446.64,0
9426,15683977,australia,687,Spain,Female,72,4,2,1,1,50267.69,0
9427,15675518,england,499,Spain,Female,53,1,2,0,0,144849.1,1
9428,15584812,india,693,Spain,Female,39,0,2,0,0,81901.6,0
9429,15752984,australia,737,France,Female,70,9,2,1,1,42576.86,0
9430,15577913,england,651,France,Female,32,8,1,1,1,87609.5,0
9431,15591980,india,753,France,Male,33,5,2,1,1,82820.85,0
9432,15598948,australia,523,Spain,Female,24,5,1,0,1,155144.12,0
9433,15574142,england,458,Germany,Female,28,2,2,1,1,9578.24,0
9434,15582903,india,643,France,Male,39,7,2,1,1,170392.59,0
9435,15733229,australia,638,Spain,Female,34,7,2,0,0,3946.29,0
9436,15635752,england,685,Germany,Male,38,4,2,1,1,102184.66,0
9437,15771000,india,684,France,Male,38,4,3,1,0,75609.84,0
9438,15804864,india,670,France,Female,27,5,1,1,1,26170.08,0
9439,15641175,australia,701,Germany,Male,63,3,3,0,0,144727.45,1
9440,15692226,england,705,France,Female,31,3,1,1,1,58134.97,0
9441,15584156,india,593,Spain,Male,27,10,3,0,0,94620,1
9442,15702656,australia,651,France,Female,33,1,1,1,0,108764.69,0
9443,15606552,england,741,France,Male,37,9,2,1,1,149503.54,0
9444,15687001,india,596,Germany,Male,54,1,1,1,1,120314.75,1
9445,15781903,australia,581,Germany,Male,41,2,2,1,1,44205.95,0
9446,15731951,england,689,Spain,Female,28,5,1,1,0,6129.61,1
9447,15580953,india,544,France,Male,30,4,1,0,1,126796.69,0
9448,15810390,australia,718,France,Female,41,1,2,0,1,27509.52,1
9449,15628274,england,583,Germany,Male,35,8,2,1,0,42143.55,0
9450,15615444,india,663,Germany,Male,28,8,2,1,1,87985.2,0
9451,15784010,australia,666,Germany,Male,33,2,1,1,0,81884.8,0
9452,15571586,england,524,Spain,Male,29,3,1,1,0,2705.31,1
9453,15748616,india,599,France,Male,27,5,2,1,0,30546.4,0
9454,15769402,india,667,France,Male,27,7,1,1,1,149402.59,0
9455,15739248,australia,727,France,Male,52,4,2,1,1,118429.02,0
9456,15603481,england,689,Spain,Female,55,4,2,1,1,58442.25,0
9457,15723604,india,639,France,Male,39,6,1,1,0,30414.17,0
9458,15797822,australia,678,France,Male,28,2,1,1,1,58814.41,0
9459,15665064,england,523,France,Male,36,8,2,1,0,155304.53,0
9460,15640580,india,650,France,Female,47,9,1,1,0,187943.6,0
9461,15581089,australia,744,Spain,Male,35,7,2,1,1,43036.6,0
9462,15728605,england,697,France,Male,40,4,2,0,1,26543.28,0
9463,15737385,india,800,Spain,Female,46,6,2,1,0,171928.04,0
9464,15714789,australia,664,France,Male,24,7,1,0,1,35611.35,0
9465,15786035,england,740,France,Male,39,9,2,1,0,19047.23,0
9466,15815259,india,835,France,Female,56,2,2,1,1,39820.13,0
9467,15592716,australia,559,France,Male,52,2,1,1,0,129013.59,1
9468,15734850,england,676,Spain,Male,36,1,1,1,0,113810.12,0
9469,15638047,india,613,Germany,Female,45,9,2,1,0,34749.65,0
9470,15674573,australia,713,France,Female,25,4,1,1,1,56268.98,0
9471,15694859,england,751,Germany,Female,28,10,2,1,1,46630.47,0
9472,15776404,india,523,France,Male,22,8,1,1,1,124906.59,0
9473,15579345,australia,775,Germany,Female,74,0,1,1,1,134869.93,0
9474,15690733,england,608,Spain,Male,45,4,2,0,0,36697.48,1
9475,15631481,india,673,France,Male,51,8,2,1,1,172200.91,0
